Date,Births,Unemployment,Inflation,Births_lag1,Births_lag3,Births_lag6,Unemployment_lag1,Unemployment_lag3,Unemployment_lag6,Inflation_lag1,Inflation_lag3,Inflation_lag6,Unemployment_roll3,Month,IsHoliday,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
2092-02-29,3059.0,3.8,2.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.6,3.5,2.8,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2092-03-31,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.2,3.0,2.9,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2092-04-30,3059.0,3.8,2.4,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.6,3.4,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2092-05-31,3059.0,3.8,2.0,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.4,2.2,3.5,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2092-06-30,3059.0,3.8,1.8,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.0,2.5,3.0,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2092-07-31,3059.0,3.8,1.8,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.8,2.4,2.6,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2092-08-31,3059.0,3.8,1.8,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.8,2.0,2.2,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2092-09-30,3059.0,3.8,1.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.8,1.8,2.5,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2092-10-31,3059.0,3.8,1.6,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.5,1.8,2.4,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2092-11-30,3059.0,3.8,1.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.6,1.8,2.0,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2092-12-31,3059.0,3.8,1.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.3,1.5,1.8,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2093-01-31,3059.0,3.8,1.6,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.3,1.6,1.8,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2093-02-28,3059.0,3.8,1.9,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.6,1.3,1.8,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2093-03-31,3059.0,3.8,1.9,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.9,1.3,1.5,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2093-04-30,3059.0,3.8,1.8,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.9,1.6,1.6,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2093-05-31,3059.0,3.8,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.8,1.9,1.3,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2093-06-30,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.1,1.9,1.3,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2093-07-31,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,1.8,1.6,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2093-08-31,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.1,1.9,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2093-09-30,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.3,1.9,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2093-10-31,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.3,1.8,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2093-11-30,3059.0,3.8,2.7,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.5,2.1,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2093-12-31,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.7,2.5,2.3,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2094-01-31,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.5,2.3,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2094-02-28,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.7,2.5,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2094-03-31,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.5,2.5,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2094-04-30,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.3,2.5,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2094-05-31,3059.0,3.8,2.6,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.5,2.7,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2094-06-30,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.6,2.5,2.5,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2094-07-31,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.5,2.3,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2094-08-31,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.6,2.5,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2094-09-30,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.5,2.5,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2094-10-31,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.3,2.5,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2094-11-30,3059.0,3.8,2.5,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.3,2.6,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2094-12-31,3059.0,3.8,2.8,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.5,2.3,2.5,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2095-01-31,3059.0,3.8,2.9,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.8,2.3,2.3,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2095-02-28,3059.0,3.8,2.7,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.9,2.5,2.3,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2095-03-31,3059.0,3.8,2.7,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.7,2.8,2.3,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2095-04-30,3059.0,3.8,2.4,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.7,2.9,2.3,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2095-05-31,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.4,2.7,2.5,3.8,5,0,0,0,0,1,0,0,0,0,0,0,0
2095-06-30,3059.0,3.8,2.0,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.7,2.8,3.8,6,0,0,0,0,0,1,0,0,0,0,0,0
2095-07-31,3059.0,3.8,2.0,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.0,2.4,2.9,3.8,7,0,0,0,0,0,0,1,0,0,0,0,0
2095-08-31,3059.0,3.8,2.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.0,2.3,2.7,3.8,8,0,0,0,0,0,0,0,1,0,0,0,0
2095-09-30,3059.0,3.8,2.3,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.2,2.0,2.7,3.8,9,0,0,0,0,0,0,0,0,1,0,0,0
2095-10-31,3059.0,3.8,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.3,2.0,2.4,3.8,10,0,0,0,0,0,0,0,0,0,1,0,0
2095-11-30,3059.0,3.8,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.1,2.2,2.3,3.8,11,0,0,0,0,0,0,0,0,0,0,1,0
2095-12-31,3059.0,3.8,2.2,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.1,2.3,2.0,3.8,12,0,0,0,0,0,0,0,0,0,0,0,1
2096-01-31,3059.0,3.8,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.2,2.1,2.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
2096-02-29,3059.0,3.8,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.1,2.1,2.2,3.8,2,0,1,0,0,0,0,0,0,0,0,0,0
2096-03-31,3059.0,3.8,1.9,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.1,2.2,2.3,3.8,3,0,0,1,0,0,0,0,0,0,0,0,0
2096-04-30,3059.0,3.8,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,1.9,2.1,2.1,3.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2096-05-31,3059.0,10.4,2.1,3059.0,3059.0,3059.0,3.8,3.8,3.8,2.1,2.1,2.1,6.000000000000001,5,0,0,0,0,1,0,0,0,0,0,0,0
2096-06-30,3059.0,10.4,2.1,3059.0,3059.0,3059.0,10.4,3.8,3.8,2.1,1.9,2.2,8.200000000000001,6,0,0,0,0,0,1,0,0,0,0,0,0
2096-07-31,3059.0,10.4,2.4,3059.0,3059.0,3059.0,10.4,3.8,3.8,2.1,2.1,2.1,10.4,7,0,0,0,0,0,0,1,0,0,0,0,0
2096-08-31,3059.0,10.2,2.0,3059.0,3059.0,3059.0,10.4,10.4,3.8,2.4,2.1,2.1,10.333333333333334,8,0,0,0,0,0,0,0,1,0,0,0,0
2096-09-30,3059.0,10.2,2.1,3059.0,3059.0,3059.0,10.2,10.4,3.8,2.0,2.1,1.9,10.266666666666667,9,0,0,0,0,0,0,0,0,1,0,0,0
2096-10-31,3059.0,10.2,2.2,3059.0,3059.0,3059.0,10.2,10.4,3.8,2.1,2.4,2.1,10.2,10,0,0,0,0,0,0,0,0,0,1,0,0
2096-11-30,3059.0,10.1,2.0,3059.0,3059.0,3059.0,10.2,10.2,10.4,2.2,2.0,2.1,10.166666666666666,11,0,0,0,0,0,0,0,0,0,0,1,0
2096-12-31,3059.0,10.1,1.9,3059.0,3059.0,3059.0,10.1,10.2,10.4,2.0,2.1,2.1,10.133333333333335,12,0,0,0,0,0,0,0,0,0,0,0,1
2097-01-31,3059.0,10.1,1.7,3059.0,3059.0,3059.0,10.1,10.2,10.4,1.9,2.2,2.4,10.1,1,0,0,0,0,0,0,0,0,0,0,0,0
2097-02-28,3059.0,10.1,1.9,3059.0,3059.0,3059.0,10.1,10.1,10.2,1.7,2.0,2.0,10.1,2,0,1,0,0,0,0,0,0,0,0,0,0
2097-03-31,3059.0,10.1,2.1,3059.0,3059.0,3059.0,10.1,10.1,10.2,1.9,1.9,2.1,10.1,3,0,0,1,0,0,0,0,0,0,0,0,0
2097-04-30,3059.0,10.0,1.9,3059.0,3059.0,3059.0,10.1,10.1,10.2,2.1,1.7,2.2,10.066666666666668,4,0,0,0,1,0,0,0,0,0,0,0,0
2097-05-31,3059.0,9.9,1.6,3059.0,3059.0,3059.0,10.0,10.1,10.1,1.9,1.9,2.0,10.000000000000002,5,0,0,0,0,1,0,0,0,0,0,0,0
2097-06-30,3059.0,9.8,1.8,3059.0,3059.0,3059.0,9.9,10.1,10.1,1.6,2.1,1.9,9.900000000000002,6,0,0,0,0,0,1,0,0,0,0,0,0
2097-07-31,3059.0,9.6,1.5,3059.0,3059.0,3059.0,9.8,10.0,10.1,1.8,1.9,1.7,9.766666666666667,7,0,0,0,0,0,0,1,0,0,0,0,0
2097-08-31,3059.0,9.5,1.5,3059.0,3059.0,3059.0,9.6,9.9,10.1,1.5,1.6,1.9,9.633333333333335,8,0,0,0,0,0,0,0,1,0,0,0,0
2097-09-30,3059.0,9.5,1.5,3059.0,3059.0,3059.0,9.5,9.8,10.1,1.5,1.8,2.1,9.533333333333333,9,0,0,0,0,0,0,0,0,1,0,0,0
2097-10-31,3059.0,9.4,1.4,3059.0,3059.0,3059.0,9.5,9.6,10.0,1.5,1.5,1.9,9.466666666666667,10,0,0,0,0,0,0,0,0,0,1,0,0
2097-11-30,3059.0,9.3,1.4,3059.0,3059.0,3059.0,9.4,9.5,9.9,1.4,1.5,1.6,9.400000000000002,11,0,0,0,0,0,0,0,0,0,0,1,0
2097-12-31,3059.0,9.2,1.5,3059.0,3059.0,3059.0,9.3,9.5,9.8,1.4,1.5,1.8,9.3,12,0,0,0,0,0,0,0,0,0,0,0,1
2098-01-31,3059.0,9.1,1.7,3059.0,3059.0,3059.0,9.2,9.4,9.6,1.5,1.4,1.5,9.200000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0
2098-02-28,3059.0,8.9,1.8,3059.0,3059.0,3059.0,9.1,9.3,9.5,1.7,1.4,1.5,9.066666666666668,2,0,1,0,0,0,0,0,0,0,0,0,0
2098-03-31,3059.0,8.8,1.7,3059.0,3059.0,3059.0,8.9,9.2,9.5,1.8,1.5,1.5,8.933333333333335,3,0,0,1,0,0,0,0,0,0,0,0,0
2098-04-30,3059.0,8.7,1.7,3059.0,3059.0,3059.0,8.8,9.1,9.4,1.7,1.7,1.4,8.8,4,0,0,0,1,0,0,0,0,0,0,0,0
2098-05-31,3059.0,8.7,2.0,3059.0,3059.0,3059.0,8.7,8.9,9.3,1.7,1.8,1.4,8.733333333333334,5,0,0,0,0,1,0,0,0,0,0,0,0
2098-06-30,3059.0,8.7,1.6,3059.0,3059.0,3059.0,8.7,8.8,9.2,2.0,1.7,1.5,8.7,6,0,0,0,0,0,1,0,0,0,0,0,0
2098-07-31,3059.0,8.7,1.7,3059.0,3059.0,3059.0,8.7,8.7,9.1,1.6,1.7,1.7,8.7,7,0,0,0,0,0,0,1,0,0,0,0,0
2098-08-31,3059.0,8.5,1.9,3059.0,3059.0,3059.0,8.7,8.7,8.9,1.7,2.0,1.8,8.633333333333335,8,0,0,0,0,0,0,0,1,0,0,0,0
2098-09-30,3059.0,8.5,1.9,3059.0,3059.0,3059.0,8.5,8.7,8.8,1.9,1.6,1.7,8.566666666666668,9,0,0,0,0,0,0,0,0,1,0,0,0
2098-10-31,3059.0,8.5,1.5,3059.0,3059.0,3059.0,8.5,8.7,8.7,1.9,1.7,1.7,8.5,10,0,0,0,0,0,0,0,0,0,1,0,0
2098-11-30,3059.0,8.4,1.8,3059.0,3059.0,3059.0,8.5,8.5,8.7,1.5,1.9,2.0,8.466666666666669,11,0,0,0,0,0,0,0,0,0,0,1,0
2098-12-31,3059.0,8.5,1.7,3059.0,3059.0,3059.0,8.4,8.5,8.7,1.8,1.9,1.6,8.466666666666669,12,0,0,0,0,0,0,0,0,0,0,0,1
2099-01-31,3059.0,8.4,1.9,3059.0,3059.0,3059.0,8.5,8.5,8.7,1.7,1.5,1.7,8.433333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0
2099-02-28,3059.0,8.4,1.7,3059.0,3059.0,3059.0,8.4,8.4,8.5,1.9,1.8,1.9,8.433333333333335,2,0,1,0,0,0,0,0,0,0,0,0,0
2099-03-31,3059.0,8.2,1.3,3059.0,3059.0,3059.0,8.4,8.5,8.5,1.7,1.7,1.9,8.333333333333336,3,0,0,1,0,0,0,0,0,0,0,0,0
2099-04-30,3059.0,8.2,1.5,3059.0,3059.0,3059.0,8.2,8.4,8.5,1.3,1.9,1.5,8.266666666666667,4,0,0,0,1,0,0,0,0,0,0,0,0
2099-05-31,3059.0,8.2,1.7,3059.0,3059.0,3059.0,8.2,8.4,8.4,1.5,1.7,1.8,8.2,5,0,0,0,0,1,0,0,0,0,0,0,0
2099-06-30,3059.0,8.1,2.1,3059.0,3059.0,3059.0,8.2,8.2,8.5,1.7,1.3,1.7,8.166666666666666,6,0,0,0,0,0,1,0,0,0,0,0,0
2099-07-31,3059.0,8.1,2.8,3059.0,3059.0,3059.0,8.1,8.2,8.4,2.1,1.5,1.9,8.133333333333335,7,0,0,0,0,0,0,1,0,0,0,0,0
2099-08-31,3059.0,8.1,2.8,3059.0,3059.0,3059.0,8.1,8.2,8.4,2.8,1.7,1.7,8.1,8,0,0,0,0,0,0,0,1,0,0,0,0
2099-09-30,3059.0,8.1,2.6,3059.0,3059.0,3059.0,8.1,8.1,8.2,2.8,2.1,1.3,8.1,9,0,0,0,0,0,0,0,0,1,0,0,0
2099-10-31,3059.0,8.0,3.1,3059.0,3059.0,3059.0,8.1,8.1,8.2,2.6,2.8,1.5,8.066666666666668,10,0,0,0,0,0,0,0,0,0,1,0,0
2099-11-30,3059.0,7.9,2.8,3059.0,3059.0,3059.0,8.0,8.1,8.2,3.1,2.8,1.7,8.000000000000002,11,0,0,0,0,0,0,0,0,0,0,1,0
2099-12-31,3059.0,7.9,2.7,3059.0,3059.0,3059.0,7.9,8.1,8.1,2.8,2.6,2.1,7.9333333333333345,12,0,0,0,0,0,0,0,0,0,0,0,1
2100-01-31,3059.0,7.8,2.1,3059.0,3059.0,3059.0,7.9,8.0,8.1,2.7,3.1,2.8,7.866666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0
2100-02-28,3059.0,7.7,2.2,3059.0,3059.0,3059.0,7.8,7.9,8.1,2.1,2.8,2.8,7.800000000000002,2,0,1,0,0,0,0,0,0,0,0,0,0
2100-03-31,3059.0,7.6,2.9,3059.0,3059.0,3059.0,7.7,7.9,8.1,2.2,2.7,2.6,7.7,3,0,0,1,0,0,0,0,0,0,0,0,0
2100-04-30,3059.0,7.4,2.7,3059.0,3059.0,3059.0,7.6,7.8,8.0,2.9,2.1,3.1,7.566666666666667,4,0,0,0,1,0,0,0,0,0,0,0,0
2100-05-31,3059.0,7.3,2.5,3059.0,3059.0,3059.0,7.4,7.7,7.9,2.7,2.2,2.8,7.4333333333333345,5,0,0,0,0,1,0,0,0,0,0,0,0
2100-06-30,3059.0,7.2,2.5,3059.0,3059.0,3059.0,7.3,7.6,7.9,2.5,2.9,2.7,7.300000000000002,6,0,0,0,0,0,1,0,0,0,0,0,0
2100-07-31,3059.0,7.1,1.8,3059.0,3059.0,3059.0,7.2,7.4,7.8,2.5,2.7,2.1,7.2,7,0,0,0,0,0,0,1,0,0,0,0,0
2100-08-31,3059.0,7.0,1.5,3059.0,3059.0,3059.0,7.1,7.3,7.7,1.8,2.5,2.2,7.100000000000001,8,0,0,0,0,0,0,0,1,0,0,0,0
2100-09-30,3059.0,7.0,1.8,3059.0,3059.0,3059.0,7.0,7.2,7.6,1.5,2.5,2.9,7.033333333333334,9,0,0,0,0,0,0,0,0,1,0,0,0
2100-10-31,3059.0,7.0,1.8,3059.0,3059.0,3059.0,7.0,7.1,7.4,1.8,1.8,2.7,7.0,10,0,0,0,0,0,0,0,0,0,1,0,0
2100-11-30,3059.0,6.9,2.1,3059.0,3059.0,3059.0,7.0,7.0,7.3,1.8,1.5,2.5,6.966666666666669,11,0,0,0,0,0,0,0,0,0,0,1,0
2100-12-31,3059.0,6.7,2.4,3059.0,3059.0,3059.0,6.9,7.0,7.2,2.1,1.8,2.5,6.866666666666668,12,0,0,0,0,0,0,0,0,0,0,0,1
2101-01-31,3059.0,6.5,3.0,3059.0,3059.0,3059.0,6.7,7.0,7.1,2.4,1.8,1.8,6.700000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0
2101-02-28,3059.0,6.5,3.0,3059.0,3059.0,3059.0,6.5,6.9,7.0,3.0,2.1,1.5,6.566666666666667,2,0,1,0,0,0,0,0,0,0,0,0,0
2101-03-31,3059.0,6.4,3.0,3059.0,3059.0,3059.0,6.5,6.7,7.0,3.0,2.4,1.8,6.466666666666669,3,0,0,1,0,0,0,0,0,0,0,0,0
2101-04-30,3059.0,6.2,3.1,3059.0,3059.0,3059.0,6.4,6.5,7.0,3.0,3.0,1.8,6.366666666666668,4,0,0,0,1,0,0,0,0,0,0,0,0
2101-05-31,3059.0,6.2,3.2,3059.0,3059.0,3059.0,6.2,6.5,6.9,3.1,3.0,2.1,6.266666666666668,5,0,0,0,0,1,0,0,0,0,0,0,0
2101-06-30,3059.0,6.2,2.9,3059.0,3059.0,3059.0,6.2,6.4,6.7,3.2,3.0,2.4,6.2,6,0,0,0,0,0,1,0,0,0,0,0,0
2101-07-31,3059.0,6.2,2.7,3059.0,3059.0,3059.0,6.2,6.2,6.5,2.9,3.1,3.0,6.2,7,0,0,0,0,0,0,1,0,0,0,0,0
2101-08-31,3059.0,6.2,2.6,3059.0,3059.0,3059.0,6.2,6.2,6.5,2.7,3.2,3.0,6.2,8,0,0,0,0,0,0,0,1,0,0,0,0
2101-09-30,3059.0,6.1,2.7,3059.0,3059.0,3059.0,6.2,6.2,6.4,2.6,2.9,3.0,6.166666666666668,9,0,0,0,0,0,0,0,0,1,0,0,0
2101-10-31,3059.0,6.1,2.7,3059.0,3059.0,3059.0,6.1,6.2,6.2,2.7,2.7,3.1,6.1333333333333355,10,0,0,0,0,0,0,0,0,0,1,0,0
2101-11-30,3059.0,6.1,2.7,3059.0,3059.0,3059.0,6.1,6.2,6.2,2.7,2.6,3.2,6.1,11,0,0,0,0,0,0,0,0,0,0,1,0
2101-12-31,3059.0,6.1,2.4,3059.0,3059.0,3059.0,6.1,6.1,6.2,2.7,2.7,2.9,6.1,12,0,0,0,0,0,0,0,0,0,0,0,1
2102-01-31,3059.0,6.1,2.2,3059.0,3059.0,3059.0,6.1,6.1,6.2,2.4,2.7,2.7,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0
2102-02-28,3059.0,6.0,2.2,3059.0,3059.0,3059.0,6.1,6.1,6.2,2.2,2.7,2.6,6.066666666666667,2,0,1,0,0,0,0,0,0,0,0,0,0
2102-03-31,3059.0,6.0,2.0,3059.0,3059.0,3059.0,6.0,6.1,6.1,2.2,2.4,2.7,6.033333333333334,3,0,0,1,0,0,0,0,0,0,0,0,0
2102-04-30,3059.0,6.1,2.0,3059.0,3059.0,3059.0,6.0,6.1,6.1,2.0,2.2,2.7,6.033333333333334,4,0,0,0,1,0,0,0,0,0,0,0,0
2102-05-31,3059.0,6.1,1.7,3059.0,3059.0,3059.0,6.1,6.0,6.1,2.0,2.2,2.7,6.066666666666667,5,0,0,0,0,1,0,0,0,0,0,0,0
2102-06-30,3059.0,6.0,2.0,3059.0,3059.0,3059.0,6.1,6.0,6.1,1.7,2.0,2.4,6.066666666666667,6,0,0,0,0,0,1,0,0,0,0,0,0
2102-07-31,3059.0,6.0,2.3,3059.0,3059.0,3059.0,6.0,6.1,6.1,2.0,2.0,2.2,6.033333333333334,7,0,0,0,0,0,0,1,0,0,0,0,0
2102-08-31,3059.0,6.0,2.3,3059.0,3059.0,3059.0,6.0,6.1,6.0,2.3,1.7,2.2,6.0,8,0,0,0,0,0,0,0,1,0,0,0,0
2102-09-30,3059.0,6.0,2.1,3059.0,3059.0,3059.0,6.0,6.0,6.0,2.3,2.0,2.0,6.0,9,0,0,0,0,0,0,0,0,1,0,0,0
2102-10-31,3059.0,5.9,2.1,3059.0,3059.0,3059.0,6.0,6.0,6.1,2.1,2.3,2.0,5.966666666666669,10,0,0,0,0,0,0,0,0,0,1,0,0
2102-11-30,3059.0,5.9,1.7,3059.0,3059.0,3059.0,5.9,6.0,6.1,2.1,2.3,1.7,5.9333333333333345,11,0,0,0,0,0,0,0,0,0,0,1,0
2102-12-31,3059.0,5.9,2.1,3059.0,3059.0,3059.0,5.9,6.0,6.0,1.7,2.1,2.0,5.9,12,0,0,0,0,0,0,0,0,0,0,0,1
2103-01-31,3059.0,5.7,2.2,3059.0,3059.0,3059.0,5.9,5.9,6.0,2.1,2.1,2.3,5.833333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0
2103-02-28,3059.0,5.8,2.5,3059.0,3059.0,3059.0,5.7,5.9,6.0,2.2,1.7,2.3,5.800000000000002,2,0,1,0,0,0,0,0,0,0,0,0,0
2103-03-31,3059.0,5.7,2.1,3059.0,3059.0,3059.0,5.8,5.9,6.0,2.5,2.1,2.1,5.733333333333334,3,0,0,1,0,0,0,0,0,0,0,0,0
2103-04-30,3059.0,5.8,1.9,3059.0,3059.0,3059.0,5.7,5.7,5.9,2.1,2.2,2.1,5.766666666666668,4,0,0,0,1,0,0,0,0,0,0,0,0
2103-05-31,3059.0,5.7,2.3,3059.0,3059.0,3059.0,5.8,5.8,5.9,1.9,2.5,1.7,5.733333333333334,5,0,0,0,0,1,0,0,0,0,0,0,0
2103-06-30,3059.0,5.7,2.3,3059.0,3059.0,3059.0,5.7,5.7,5.9,2.3,2.1,2.1,5.733333333333334,6,0,0,0,0,0,1,0,0,0,0,0,0
2103-07-31,3059.0,5.6,2.2,3059.0,3059.0,3059.0,5.7,5.8,5.7,2.3,1.9,2.2,5.666666666666668,7,0,0,0,0,0,0,1,0,0,0,0,0
2103-08-31,3059.0,5.6,2.2,3059.0,3059.0,3059.0,5.6,5.7,5.8,2.2,2.3,2.5,5.6333333333333355,8,0,0,0,0,0,0,0,1,0,0,0,0
2103-09-30,3059.0,5.5,2.4,3059.0,3059.0,3059.0,5.6,5.7,5.7,2.2,2.3,2.1,5.566666666666667,9,0,0,0,0,0,0,0,0,1,0,0,0
2103-10-31,3059.0,5.3,2.3,3059.0,3059.0,3059.0,5.5,5.6,5.8,2.4,2.2,1.9,5.466666666666668,10,0,0,0,0,0,0,0,0,0,1,0,0
2103-11-30,3059.0,5.2,2.6,3059.0,3059.0,3059.0,5.3,5.6,5.7,2.3,2.2,2.3,5.333333333333335,11,0,0,0,0,0,0,0,0,0,0,1,0
2103-12-31,3059.0,5.3,2.4,3059.0,3059.0,3059.0,5.2,5.5,5.7,2.6,2.4,2.3,5.266666666666668,12,0,0,0,0,0,0,0,0,0,0,0,1
2104-01-31,3059.0,5.3,2.3,3059.0,3059.0,3059.0,5.3,5.3,5.6,2.4,2.3,2.2,5.2666666666666675,1,0,0,0,0,0,0,0,0,0,0,0,0
2104-02-29,3059.0,5.2,2.0,3059.0,3059.0,3059.0,5.3,5.2,5.6,2.3,2.6,2.2,5.266666666666668,2,0,1,0,0,0,0,0,0,0,0,0,0
2104-03-31,3059.0,5.1,2.4,3059.0,3059.0,3059.0,5.2,5.3,5.5,2.0,2.4,2.4,5.2,3,0,0,1,0,0,0,0,0,0,0,0,0
2104-04-30,3059.0,5.1,2.4,3059.0,3059.0,3059.0,5.1,5.3,5.3,2.4,2.3,2.3,5.133333333333334,4,0,0,0,1,0,0,0,0,0,0,0,0
2104-05-31,3059.0,5.1,2.2,3059.0,3059.0,3059.0,5.1,5.2,5.2,2.4,2.0,2.6,5.1,5,0,0,0,0,1,0,0,0,0,0,0,0
2104-06-30,3059.0,5.0,2.4,3059.0,3059.0,3059.0,5.1,5.1,5.3,2.2,2.4,2.4,5.066666666666667,6,0,0,0,0,0,1,0,0,0,0,0,0
2104-07-31,3059.0,4.8,2.8,3059.0,3059.0,3059.0,5.0,5.1,5.3,2.4,2.4,2.3,4.966666666666668,7,0,0,0,0,0,0,1,0,0,0,0,0
2104-08-31,3059.0,4.7,3.1,3059.0,3059.0,3059.0,4.8,5.1,5.2,2.8,2.2,2.0,4.833333333333335,8,0,0,0,0,0,0,0,1,0,0,0,0
2104-09-30,3059.0,4.9,3.2,3059.0,3059.0,3059.0,4.7,5.0,5.1,3.1,2.4,2.4,4.800000000000002,9,0,0,0,0,0,0,0,0,1,0,0,0
